"","Date","country","searches"
"6075","2006-12-31","Mexico",1617
"6076","2006-12-31","Netherlands",29
"6077","2006-12-31","New.Zealand",12
"6078","2006-12-31","Norway",24
"6079","2006-12-31","Paraguay",192
"6080","2006-12-31","Peru",193
"6081","2006-12-31","Poland",37
"6082","2006-12-31","Romania",1293
"6083","2006-12-31","Russia",329
"6084","2006-12-31","South.Africa",2284
"6085","2006-12-31","Spain",109
"6086","2006-12-31","Sweden",5
"6087","2006-12-31","Switzerland",47
"6088","2006-12-31","Ukraine",425
"6089","2006-12-31","United.States",2419
"6090","2006-12-31","Uruguay",82
"6091","2007-01-07","Argentina",82
"6092","2007-01-07","Australia",128
"6093","2007-01-07","Austria",964
"6094","2007-01-07","Belgium",113
"6095","2007-01-07","Bolivia",197
"6096","2007-01-07","Brazil",157
"6097","2007-01-07","Bulgaria",1841
"6098","2007-01-07","Canada",3099
"6099","2007-01-07","Chile",2
"6100","2007-01-07","France",169
"6101","2007-01-07","Germany",1030
"6102","2007-01-07","Hungary",122
"6103","2007-01-07","Japan",26
"6104","2007-01-07","Mexico",1987
"6105","2007-01-07","Netherlands",32
"6106","2007-01-07","New.Zealand",6
"6107","2007-01-07","Norway",39
"6108","2007-01-07","Paraguay",181
"6109","2007-01-07","Peru",209
"6110","2007-01-07","Poland",41
"6111","2007-01-07","Romania",1270
"6112","2007-01-07","Russia",337
"6113","2007-01-07","South.Africa",2046
"6114","2007-01-07","Spain",130
"6115","2007-01-07","Sweden",3
"6116","2007-01-07","Switzerland",45
"6117","2007-01-07","Ukraine",407
"6118","2007-01-07","United.States",2082
"6119","2007-01-07","Uruguay",75
"6120","2007-01-14","Argentina",94
"6121","2007-01-14","Australia",109
"6122","2007-01-14","Austria",869
"6123","2007-01-14","Belgium",113
"6124","2007-01-14","Bolivia",186
"6125","2007-01-14","Brazil",168
"6126","2007-01-14","Bulgaria",2845
"6127","2007-01-14","Canada",2748
"6128","2007-01-14","Chile",2
"6129","2007-01-14","France",155
"6130","2007-01-14","Germany",910
"6131","2007-01-14","Hungary",158
"6132","2007-01-14","Japan",38
"6133","2007-01-14","Mexico",3041
"6134","2007-01-14","Netherlands",28
"6135","2007-01-14","New.Zealand",7
"6136","2007-01-14","Norway",38
"6137","2007-01-14","Paraguay",181
"6138","2007-01-14","Peru",237
"6139","2007-01-14","Poland",49
"6140","2007-01-14","Romania",1261
"6141","2007-01-14","Russia",300
"6142","2007-01-14","South.Africa",1714
"6143","2007-01-14","Spain",169
"6144","2007-01-14","Sweden",3
"6145","2007-01-14","Switzerland",65
"6146","2007-01-14","Ukraine",372
"6147","2007-01-14","United.States",1968
"6148","2007-01-14","Uruguay",73
"6149","2007-01-21","Argentina",100
"6150","2007-01-21","Australia",99
"6151","2007-01-21","Austria",1070
"6152","2007-01-21","Belgium",137
"6153","2007-01-21","Bolivia",224
"6154","2007-01-21","Brazil",159
"6155","2007-01-21","Bulgaria",3592
"6156","2007-01-21","Canada",2844
"6157","2007-01-21","Chile",2
"6158","2007-01-21","France",191
"6159","2007-01-21","Germany",1014
"6160","2007-01-21","Hungary",190
"6161","2007-01-21","Japan",62
"6162","2007-01-21","Mexico",2911
"6163","2007-01-21","Netherlands",32
"6164","2007-01-21","New.Zealand",4
"6165","2007-01-21","Norway",73
"6166","2007-01-21","Paraguay",177
"6167","2007-01-21","Peru",208
"6168","2007-01-21","Poland",54
"6169","2007-01-21","Romania",1358
"6170","2007-01-21","Russia",332
"6171","2007-01-21","South.Africa",1844
"6172","2007-01-21","Spain",188
"6173","2007-01-21","Sweden",4
"6174","2007-01-21","Switzerland",90
"6175","2007-01-21","Ukraine",365
"6176","2007-01-21","United.States",2182
"6177","2007-01-21","Uruguay",72
"6178","2007-01-28","Argentina",106
"6179","2007-01-28","Australia",105
"6180","2007-01-28","Austria",1250
"6181","2007-01-28","Belgium",294
"6182","2007-01-28","Bolivia",248
"6183","2007-01-28","Brazil",167
"6184","2007-01-28","Bulgaria",2714
"6185","2007-01-28","Canada",2965
"6186","2007-01-28","Chile",2
"6187","2007-01-28","France",386
"6188","2007-01-28","Germany",1139
"6189","2007-01-28","Hungary",229
"6190","2007-01-28","Japan",114
"6191","2007-01-28","Mexico",2538
"6192","2007-01-28","Netherlands",37
"6193","2007-01-28","New.Zealand",3
"6194","2007-01-28","Norway",133
"6195","2007-01-28","Paraguay",178
"6196","2007-01-28","Peru",183
"6197","2007-01-28","Poland",67
"6198","2007-01-28","Romania",1497
"6199","2007-01-28","Russia",330
"6200","2007-01-28","South.Africa",1662
"6201","2007-01-28","Spain",279
"6202","2007-01-28","Sweden",5
"6203","2007-01-28","Switzerland",188
"6204","2007-01-28","Ukraine",418
"6205","2007-01-28","United.States",2409
"6206","2007-01-28","Uruguay",71
"6207","2007-02-04","Argentina",108
"6208","2007-02-04","Australia",134
"6209","2007-02-04","Austria",1348
"6210","2007-02-04","Belgium",531
"6211","2007-02-04","Bolivia",232
"6212","2007-02-04","Brazil",165
"6213","2007-02-04","Bulgaria",1953
"6214","2007-02-04","Canada",3309
"6215","2007-02-04","Chile",2
"6216","2007-02-04","France",567
"6217","2007-02-04","Germany",1381
"6218","2007-02-04","Hungary",322
"6219","2007-02-04","Japan",210
"6220","2007-02-04","Mexico",2229
"6221","2007-02-04","Netherlands",46
"6222","2007-02-04","New.Zealand",4
"6223","2007-02-04","Norway",199
"6224","2007-02-04","Paraguay",182
"6225","2007-02-04","Peru",209
"6226","2007-02-04","Poland",136
"6227","2007-02-04","Romania",1174
"6228","2007-02-04","Russia",408
"6229","2007-02-04","South.Africa",1797
"6230","2007-02-04","Spain",303
"6231","2007-02-04","Sweden",5
"6232","2007-02-04","Switzerland",322
"6233","2007-02-04","Ukraine",775
"6234","2007-02-04","United.States",2806
"6235","2007-02-04","Uruguay",73
"6236","2007-02-11","Argentina",104
"6237","2007-02-11","Australia",138
"6238","2007-02-11","Austria",1453
"6239","2007-02-11","Belgium",976
"6240","2007-02-11","Bolivia",225
"6241","2007-02-11","Brazil",197
"6242","2007-02-11","Bulgaria",1540
"6243","2007-02-11","Canada",3456
"6244","2007-02-11","Chile",2
"6245","2007-02-11","France",481
"6246","2007-02-11","Germany",1615
"6247","2007-02-11","Hungary",268
"6248","2007-02-11","Japan",332
"6249","2007-02-11","Mexico",2057
"6250","2007-02-11","Netherlands",55
"6251","2007-02-11","New.Zealand",4
"6252","2007-02-11","Norway",256
"6253","2007-02-11","Paraguay",192
"6254","2007-02-11","Peru",188
"6255","2007-02-11","Poland",141
"6256","2007-02-11","Romania",1029
"6257","2007-02-11","Russia",447
"6258","2007-02-11","South.Africa",2136
"6259","2007-02-11","Spain",161
"6260","2007-02-11","Sweden",9
"6261","2007-02-11","Switzerland",395
"6262","2007-02-11","Ukraine",1107
"6263","2007-02-11","United.States",2970
"6264","2007-02-11","Uruguay",72
"6265","2007-02-18","Argentina",111
"6266","2007-02-18","Australia",163
"6267","2007-02-18","Austria",1607
"6268","2007-02-18","Belgium",900
"6269","2007-02-18","Bolivia",208
"6270","2007-02-18","Brazil",224
"6271","2007-02-18","Bulgaria",1150
"6272","2007-02-18","Canada",3340
"6273","2007-02-18","Chile",2
"6274","2007-02-18","France",212
"6275","2007-02-18","Germany",1982
"6276","2007-02-18","Hungary",229
"6277","2007-02-18","Japan",478
"6278","2007-02-18","Mexico",2096
"6279","2007-02-18","Netherlands",85
"6280","2007-02-18","New.Zealand",6
"6281","2007-02-18","Norway",295
"6282","2007-02-18","Paraguay",237
"6283","2007-02-18","Peru",215
"6284","2007-02-18","Poland",194
"6285","2007-02-18","Romania",983
"6286","2007-02-18","Russia",606
"6287","2007-02-18","South.Africa",2414
"6288","2007-02-18","Spain",97
"6289","2007-02-18","Sweden",11
"6290","2007-02-18","Switzerland",339
"6291","2007-02-18","Ukraine",1175
"6292","2007-02-18","United.States",2941
"6293","2007-02-18","Uruguay",74
"6294","2007-02-25","Argentina",102
"6295","2007-02-25","Australia",193
"6296","2007-02-25","Austria",1469
"6297","2007-02-25","Belgium",530
"6298","2007-02-25","Bolivia",245
"6299","2007-02-25","Brazil",237
"6300","2007-02-25","Bulgaria",957
"6301","2007-02-25","Canada",3006
"6302","2007-02-25","Chile",2
"6303","2007-02-25","France",77
"6304","2007-02-25","Germany",1922
"6305","2007-02-25","Hungary",167
"6306","2007-02-25","Japan",655
"6307","2007-02-25","Mexico",1939
"6308","2007-02-25","Netherlands",97
"6309","2007-02-25","New.Zealand",7
"6310","2007-02-25","Norway",149
"6311","2007-02-25","Paraguay",275
"6312","2007-02-25","Peru",199
"6313","2007-02-25","Poland",216
"6314","2007-02-25","Romania",949
"6315","2007-02-25","Russia",761
"6316","2007-02-25","South.Africa",1858
"6317","2007-02-25","Spain",52
"6318","2007-02-25","Sweden",19
"6319","2007-02-25","Switzerland",183
"6320","2007-02-25","Ukraine",1111
"6321","2007-02-25","United.States",2641
"6322","2007-02-25","Uruguay",76
"6323","2007-03-04","Argentina",98
"6324","2007-03-04","Australia",222
"6325","2007-03-04","Austria",1207
"6326","2007-03-04","Belgium",196
"6327","2007-03-04","Bolivia",300
"6328","2007-03-04","Brazil",230
"6329","2007-03-04","Bulgaria",809
"6330","2007-03-04","Canada",2845
"6331","2007-03-04","Chile",2
"6332","2007-03-04","France",37
"6333","2007-03-04","Germany",1592
"6334","2007-03-04","Hungary",100
"6335","2007-03-04","Japan",748
"6336","2007-03-04","Mexico",1777
"6337","2007-03-04","Netherlands",79
"6338","2007-03-04","New.Zealand",8
"6339","2007-03-04","Norway",85
"6340","2007-03-04","Paraguay",299
"6341","2007-03-04","Peru",195
"6342","2007-03-04","Poland",232
"6343","2007-03-04","Romania",925
"6344","2007-03-04","Russia",612
"6345","2007-03-04","South.Africa",2002
"6346","2007-03-04","Spain",41
"6347","2007-03-04","Sweden",26
"6348","2007-03-04","Switzerland",131
"6349","2007-03-04","Ukraine",708
"6350","2007-03-04","United.States",2424
"6351","2007-03-04","Uruguay",77
"6352","2007-03-11","Argentina",118
"6353","2007-03-11","Australia",242
"6354","2007-03-11","Austria",1053
"6355","2007-03-11","Belgium",110
"6356","2007-03-11","Bolivia",369
"6357","2007-03-11","Brazil",231
"6358","2007-03-11","Bulgaria",709
"6359","2007-03-11","Canada",2311
"6360","2007-03-11","Chile",4
"6361","2007-03-11","France",23
"6362","2007-03-11","Germany",1258
"6363","2007-03-11","Hungary",71
"6364","2007-03-11","Japan",750
"6365","2007-03-11","Mexico",1678
"6366","2007-03-11","Netherlands",60
"6367","2007-03-11","New.Zealand",7
"6368","2007-03-11","Norway",57
"6369","2007-03-11","Paraguay",323
"6370","2007-03-11","Peru",199
"6371","2007-03-11","Poland",159
"6372","2007-03-11","Romania",897
"6373","2007-03-11","Russia",432
"6374","2007-03-11","South.Africa",2338
"6375","2007-03-11","Spain",34
"6376","2007-03-11","Sweden",14
"6377","2007-03-11","Switzerland",61
"6378","2007-03-11","Ukraine",517
"6379","2007-03-11","United.States",2086
"6380","2007-03-11","Uruguay",96
"6381","2007-03-18","Argentina",125
"6382","2007-03-18","Australia",235
"6383","2007-03-18","Austria",901
"6384","2007-03-18","Belgium",94
"6385","2007-03-18","Bolivia",425
"6386","2007-03-18","Brazil",240
"6387","2007-03-18","Bulgaria",753
"6388","2007-03-18","Canada",1847
"6389","2007-03-18","Chile",3
"6390","2007-03-18","France",23
"6391","2007-03-18","Germany",1110
"6392","2007-03-18","Hungary",66
"6393","2007-03-18","Japan",884
"6394","2007-03-18","Mexico",1555
"6395","2007-03-18","Netherlands",46
"6396","2007-03-18","New.Zealand",8
"6397","2007-03-18","Norway",38
"6398","2007-03-18","Paraguay",310
"6399","2007-03-18","Peru",227
"6400","2007-03-18","Poland",116
"6401","2007-03-18","Romania",817
"6402","2007-03-18","Russia",327
"6403","2007-03-18","South.Africa",2198
"6404","2007-03-18","Spain",40
"6405","2007-03-18","Sweden",5
"6406","2007-03-18","Switzerland",45
"6407","2007-03-18","Ukraine",443
"6408","2007-03-18","United.States",1893
"6409","2007-03-18","Uruguay",98
"6410","2007-03-25","Argentina",131
"6411","2007-03-25","Australia",281
"6412","2007-03-25","Austria",783
"6413","2007-03-25","Belgium",66
"6414","2007-03-25","Bolivia",444
"6415","2007-03-25","Brazil",252
"6416","2007-03-25","Bulgaria",688
"6417","2007-03-25","Canada",1618
"6418","2007-03-25","Chile",3
"6419","2007-03-25","France",18
"6420","2007-03-25","Germany",960
"6421","2007-03-25","Hungary",60
"6422","2007-03-25","Japan",684
"6423","2007-03-25","Mexico",1485
"6424","2007-03-25","Netherlands",40
"6425","2007-03-25","New.Zealand",9
"6426","2007-03-25","Norway",29
"6427","2007-03-25","Paraguay",322
"6428","2007-03-25","Peru",233
"6429","2007-03-25","Poland",87
"6430","2007-03-25","Romania",745
"6431","2007-03-25","Russia",359
"6432","2007-03-25","South.Africa",2124
"6433","2007-03-25","Spain",35
"6434","2007-03-25","Sweden",4
"6435","2007-03-25","Switzerland",30
"6436","2007-03-25","Ukraine",379
"6437","2007-03-25","United.States",1604
"6438","2007-03-25","Uruguay",120
"6439","2007-04-01","Argentina",129
"6440","2007-04-01","Australia",191
"6441","2007-04-01","Austria",686
"6442","2007-04-01","Belgium",45
"6443","2007-04-01","Bolivia",418
"6444","2007-04-01","Brazil",241
"6445","2007-04-01","Bulgaria",653
"6446","2007-04-01","Canada",1588
"6447","2007-04-01","Chile",5
"6448","2007-04-01","France",19
"6449","2007-04-01","Germany",799
"6450","2007-04-01","Hungary",52
"6451","2007-04-01","Japan",320
"6452","2007-04-01","Mexico",1159
"6453","2007-04-01","Netherlands",31
"6454","2007-04-01","New.Zealand",13
"6455","2007-04-01","Norway",25
"6456","2007-04-01","Paraguay",313
"6457","2007-04-01","Peru",263
"6458","2007-04-01","Poland",61
"6459","2007-04-01","Romania",789
"6460","2007-04-01","Russia",294
"6461","2007-04-01","South.Africa",2220
"6462","2007-04-01","Spain",36
"6463","2007-04-01","Sweden",3
"6464","2007-04-01","Switzerland",22
"6465","2007-04-01","Ukraine",329
"6466","2007-04-01","United.States",1375
"6467","2007-04-01","Uruguay",117
"6468","2007-04-08","Argentina",138
"6469","2007-04-08","Australia",232
"6470","2007-04-08","Austria",643
"6471","2007-04-08","Belgium",48
"6472","2007-04-08","Bolivia",411
"6473","2007-04-08","Brazil",268
"6474","2007-04-08","Bulgaria",548
"6475","2007-04-08","Canada",1744
"6476","2007-04-08","Chile",6
"6477","2007-04-08","France",16
"6478","2007-04-08","Germany",747
"6479","2007-04-08","Hungary",50
"6480","2007-04-08","Japan",195
"6481","2007-04-08","Mexico",1207
"6482","2007-04-08","Netherlands",31
"6483","2007-04-08","New.Zealand",13
"6484","2007-04-08","Norway",21
"6485","2007-04-08","Paraguay",301
"6486","2007-04-08","Peru",285
"6487","2007-04-08","Poland",51
"6488","2007-04-08","Romania",751
"6489","2007-04-08","Russia",249
"6490","2007-04-08","South.Africa",2508
"6491","2007-04-08","Spain",35
"6492","2007-04-08","Sweden",3
"6493","2007-04-08","Switzerland",15
"6494","2007-04-08","Ukraine",299
"6495","2007-04-08","United.States",1372
"6496","2007-04-08","Uruguay",124
"6497","2007-04-15","Argentina",158
"6498","2007-04-15","Australia",314
"6499","2007-04-15","Austria",631
"6500","2007-04-15","Belgium",41
"6501","2007-04-15","Bolivia",517
"6502","2007-04-15","Brazil",267
"6503","2007-04-15","Bulgaria",617
"6504","2007-04-15","Canada",1513
"6505","2007-04-15","Chile",9
"6506","2007-04-15","France",11
"6507","2007-04-15","Germany",648
"6508","2007-04-15","Hungary",48
"6509","2007-04-15","Japan",117
"6510","2007-04-15","Mexico",1174
"6511","2007-04-15","Netherlands",21
"6512","2007-04-15","New.Zealand",12
"6513","2007-04-15","Norway",16
"6514","2007-04-15","Paraguay",322
"6515","2007-04-15","Peru",314
"6516","2007-04-15","Poland",40
"6517","2007-04-15","Romania",729
"6518","2007-04-15","Russia",236
"6519","2007-04-15","South.Africa",2221
"6520","2007-04-15","Spain",29
"6521","2007-04-15","Sweden",2
"6522","2007-04-15","Switzerland",11
"6523","2007-04-15","Ukraine",297
"6524","2007-04-15","United.States",1243
"6525","2007-04-15","Uruguay",114
"6526","2007-04-22","Argentina",180
"6527","2007-04-22","Australia",274
"6528","2007-04-22","Austria",609
"6529","2007-04-22","Belgium",40
"6530","2007-04-22","Bolivia",513
"6531","2007-04-22","Brazil",261
"6532","2007-04-22","Bulgaria",630
"6533","2007-04-22","Canada",1326
"6534","2007-04-22","Chile",8
"6535","2007-04-22","France",5
"6536","2007-04-22","Germany",560
"6537","2007-04-22","Hungary",44
"6538","2007-04-22","Japan",93
"6539","2007-04-22","Mexico",1112
"6540","2007-04-22","Netherlands",19
"6541","2007-04-22","New.Zealand",20
"6542","2007-04-22","Norway",17
"6543","2007-04-22","Paraguay",337
"6544","2007-04-22","Peru",315
"6545","2007-04-22","Poland",36
"6546","2007-04-22","Romania",692
"6547","2007-04-22","Russia",364
"6548","2007-04-22","South.Africa",1944
"6549","2007-04-22","Spain",23
"6550","2007-04-22","Sweden",2
"6551","2007-04-22","Switzerland",9
"6552","2007-04-22","Ukraine",323
"6553","2007-04-22","United.States",1080
"6554","2007-04-22","Uruguay",107
"6555","2007-04-29","Argentina",182
"6556","2007-04-29","Australia",340
"6557","2007-04-29","Austria",524
"6558","2007-04-29","Belgium",32
"6559","2007-04-29","Bolivia",521
"6560","2007-04-29","Brazil",306
"6561","2007-04-29","Bulgaria",662
"6562","2007-04-29","Canada",1258
"6563","2007-04-29","Chile",9
"6564","2007-04-29","France",6
"6565","2007-04-29","Germany",468
"6566","2007-04-29","Hungary",43
"6567","2007-04-29","Japan",52
"6568","2007-04-29","Mexico",1081
"6569","2007-04-29","Netherlands",17
"6570","2007-04-29","New.Zealand",19
"6571","2007-04-29","Norway",16
"6572","2007-04-29","Paraguay",398
"6573","2007-04-29","Peru",285
"6574","2007-04-29","Poland",32
"6575","2007-04-29","Romania",662
"6576","2007-04-29","Russia",318
"6577","2007-04-29","South.Africa",2628
"6578","2007-04-29","Spain",21
"6579","2007-04-29","Sweden",1
"6580","2007-04-29","Switzerland",10
"6581","2007-04-29","Ukraine",304
"6582","2007-04-29","United.States",980
"6583","2007-04-29","Uruguay",101
"6584","2007-05-06","Argentina",219
"6585","2007-05-06","Australia",362
"6586","2007-05-06","Austria",544
"6587","2007-05-06","Belgium",37
"6588","2007-05-06","Bolivia",423
"6589","2007-05-06","Brazil",332
"6590","2007-05-06","Bulgaria",568
"6591","2007-05-06","Canada",1188
"6592","2007-05-06","Chile",9
"6593","2007-05-06","France",6
"6594","2007-05-06","Germany",524
"6595","2007-05-06","Hungary",43
"6596","2007-05-06","Japan",23
"6597","2007-05-06","Mexico",1040
"6598","2007-05-06","Netherlands",17
"6599","2007-05-06","New.Zealand",13
"6600","2007-05-06","Norway",17
"6601","2007-05-06","Paraguay",427
"6602","2007-05-06","Peru",299
"6603","2007-05-06","Poland",26
"6604","2007-05-06","Romania",709
"6605","2007-05-06","Russia",259
"6606","2007-05-06","South.Africa",2928
"6607","2007-05-06","Spain",26
"6608","2007-05-06","Sweden",1
"6609","2007-05-06","Switzerland",11
"6610","2007-05-06","Ukraine",287
"6611","2007-05-06","United.States",931
"6612","2007-05-06","Uruguay",109
"6613","2007-05-13","Argentina",265
"6614","2007-05-13","Australia",382
"6615","2007-05-13","Austria",512
"6616","2007-05-13","Belgium",37
